frame	cX	cY	area	minI	maxI	meanI	video
6545	926	589	16.0	116.0	179.0	245.0	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/11Oct25/11oct2025_DD_T2/11oct2025_DD_T2_part001.mp4
6544	926	589	15.5	119.0	178.0	241.20000000000002	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/11Oct25/11oct2025_DD_T2/11oct2025_DD_T2_part001.mp4
6551	927	589	8.0	113.0	179.0	242.73333333333332	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/11Oct25/11oct2025_DD_T2/11oct2025_DD_T2_part001.mp4
6554	927	588	5.0	112.0	173.0	239.8181818181818	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/11Oct25/11oct2025_DD_T2/11oct2025_DD_T2_part001.mp4
6552	928	589	5.5	115.0	178.0	233.0	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/11Oct25/11oct2025_DD_T2/11oct2025_DD_T2_part001.mp4
6548	926	589	10.5	113.0	178.0	241.47058823529412	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/11Oct25/11oct2025_DD_T2/11oct2025_DD_T2_part001.mp4
6553	928	589	5.0	115.0	175.0	222.54545454545456	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/11Oct25/11oct2025_DD_T2/11oct2025_DD_T2_part001.mp4
6550	927	589	9.5	111.0	177.0	240.76470588235293	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/11Oct25/11oct2025_DD_T2/11oct2025_DD_T2_part001.mp4
6549	927	589	9.0	117.0	178.0	244.33333333333334	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/11Oct25/11oct2025_DD_T2/11oct2025_DD_T2_part001.mp4
6556	927	588	2.0	117.0	182.0	236.16666666666666	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/11Oct25/11oct2025_DD_T2/11oct2025_DD_T2_part001.mp4
6557	927	588	1.5	115.0	164.0	231.60000000000002	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/11Oct25/11oct2025_DD_T2/11oct2025_DD_T2_part001.mp4
6569	399	593	10.0	112.0	173.0	241.1764705882353	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/11Oct25/11oct2025_DD_T2/11oct2025_DD_T2_part001.mp4
6568	399	593	8.5	125.0	177.0	245.53333333333333	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/11Oct25/11oct2025_DD_T2/11oct2025_DD_T2_part001.mp4
6570	399	593	9.0	111.0	171.0	242.0	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/11Oct25/11oct2025_DD_T2/11oct2025_DD_T2_part001.mp4
6571	399	593	9.0	117.0	172.0	230.6875	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/11Oct25/11oct2025_DD_T2/11oct2025_DD_T2_part001.mp4
6567	399	594	5.5	111.0	175.0	213.63636363636365	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/11Oct25/11oct2025_DD_T2/11oct2025_DD_T2_part001.mp4
6566	399	595	3.5	127.0	171.0	209.1111111111111	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/11Oct25/11oct2025_DD_T2/11oct2025_DD_T2_part001.mp4
6576	399	591	5.5	111.0	164.0	181.0909090909091	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/11Oct25/11oct2025_DD_T2/11oct2025_DD_T2_part001.mp4
6572	399	592	5.5	116.0	166.0	213.75	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/11Oct25/11oct2025_DD_T2/11oct2025_DD_T2_part001.mp4
6577	399	591	5.0	119.0	159.0	183.8181818181818	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/11Oct25/11oct2025_DD_T2/11oct2025_DD_T2_part001.mp4
6575	399	592	2.5	124.0	170.0	173.42857142857142	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/11Oct25/11oct2025_DD_T2/11oct2025_DD_T2_part001.mp4
6574	399	591	3.5	115.0	163.0	178.44444444444443	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/11Oct25/11oct2025_DD_T2/11oct2025_DD_T2_part001.mp4
6573	399	592	8.5	113.0	177.0	236.53333333333333	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/11Oct25/11oct2025_DD_T2/11oct2025_DD_T2_part001.mp4
6587	399	588	3.0	117.0	143.0	89.22222222222221	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/11Oct25/11oct2025_DD_T2/11oct2025_DD_T2_part001.mp4
6581	399	589	5.5	128.0	165.0	184.83333333333331	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/11Oct25/11oct2025_DD_T2/11oct2025_DD_T2_part001.mp4
6580	399	589	3.5	112.0	167.0	219.77777777777777	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/11Oct25/11oct2025_DD_T2/11oct2025_DD_T2_part001.mp4
6582	399	590	1.5	119.0	150.0	153.4	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/11Oct25/11oct2025_DD_T2/11oct2025_DD_T2_part001.mp4
6588	399	588	1.5	120.0	144.0	68.60000000000001	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/11Oct25/11oct2025_DD_T2/11oct2025_DD_T2_part001.mp4
6591	399	587	1.5	126.0	169.0	197.8	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/11Oct25/11oct2025_DD_T2/11oct2025_DD_T2_part001.mp4
