frame	cX	cY	area	minI	maxI	meanI	video
18630	550	63	5.0	138.0	180.0	250.0	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/10Apr25/Experimental/041025PA_experimental_part03.mp4
18635	549	62	3.5	130.0	177.0	241.0	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/10Apr25/Experimental/041025PA_experimental_part03.mp4
18636	549	62	3.5	130.0	177.0	241.0	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/10Apr25/Experimental/041025PA_experimental_part03.mp4
18641	549	62	2.0	117.0	171.0	250.5	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/10Apr25/Experimental/041025PA_experimental_part03.mp4
18640	549	62	2.0	117.0	171.0	250.5	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/10Apr25/Experimental/041025PA_experimental_part03.mp4
18639	549	62	3.5	130.0	177.0	241.0	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/10Apr25/Experimental/041025PA_experimental_part03.mp4
18638	549	62	3.5	130.0	177.0	241.0	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/10Apr25/Experimental/041025PA_experimental_part03.mp4
18637	549	62	3.5	130.0	177.0	241.0	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/10Apr25/Experimental/041025PA_experimental_part03.mp4
18642	550	61	2.5	125.0	178.0	234.28571428571428	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/10Apr25/Experimental/041025PA_experimental_part03.mp4
18649	549	61	2.0	119.0	147.0	145.7142857142857	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/10Apr25/Experimental/041025PA_experimental_part03.mp4
18646	549	61	2.0	112.0	167.0	186.57142857142856	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/10Apr25/Experimental/041025PA_experimental_part03.mp4
18643	550	61	2.5	125.0	178.0	234.28571428571428	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/10Apr25/Experimental/041025PA_experimental_part03.mp4
18645	549	61	2.0	112.0	167.0	186.57142857142856	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/10Apr25/Experimental/041025PA_experimental_part03.mp4
18650	553	42	5.0	114.0	169.0	120.9	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/10Apr25/Experimental/041025PA_experimental_part03.mp4
18650	549	61	1.5	117.0	163.0	130.4	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/10Apr25/Experimental/041025PA_experimental_part03.mp4
18647	549	61	2.0	112.0	167.0	186.57142857142856	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/10Apr25/Experimental/041025PA_experimental_part03.mp4
18652	553	42	3.0	127.0	166.0	216.42857142857142	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/10Apr25/Experimental/041025PA_experimental_part03.mp4
18652	549	61	1.5	113.0	164.0	142.4	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/10Apr25/Experimental/041025PA_experimental_part03.mp4
18651	553	42	4.0	116.0	158.0	169.75	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/10Apr25/Experimental/041025PA_experimental_part03.mp4
18656	553	42	3.0	112.0	167.0	184.14285714285714	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/10Apr25/Experimental/041025PA_experimental_part03.mp4
18655	553	42	3.0	112.0	167.0	184.14285714285714	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/10Apr25/Experimental/041025PA_experimental_part03.mp4
18654	553	42	3.0	127.0	166.0	216.42857142857142	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/10Apr25/Experimental/041025PA_experimental_part03.mp4
18654	549	61	2.0	111.0	153.0	109.33333333333333	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/10Apr25/Experimental/041025PA_experimental_part03.mp4
18653	553	42	3.0	127.0	166.0	216.42857142857142	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/10Apr25/Experimental/041025PA_experimental_part03.mp4
18657	553	42	3.0	112.0	167.0	184.14285714285714	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/10Apr25/Experimental/041025PA_experimental_part03.mp4
18658	553	42	3.0	112.0	167.0	184.14285714285714	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/10Apr25/Experimental/041025PA_experimental_part03.mp4
18665	553	42	2.0	117.0	136.0	155.5	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/10Apr25/Experimental/041025PA_experimental_part03.mp4
18659	553	42	2.0	129.0	162.0	204.16666666666666	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/10Apr25/Experimental/041025PA_experimental_part03.mp4
18661	553	42	2.0	129.0	162.0	204.16666666666666	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/10Apr25/Experimental/041025PA_experimental_part03.mp4
18663	553	42	3.0	122.0	150.0	128.57142857142856	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/10Apr25/Experimental/041025PA_experimental_part03.mp4
18666	553	42	2.0	117.0	136.0	155.5	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/10Apr25/Experimental/041025PA_experimental_part03.mp4
18660	553	42	2.0	129.0	162.0	204.16666666666666	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/10Apr25/Experimental/041025PA_experimental_part03.mp4
18664	553	42	2.0	117.0	136.0	155.5	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/10Apr25/Experimental/041025PA_experimental_part03.mp4
18662	553	42	3.0	122.0	150.0	128.57142857142856	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/10Apr25/Experimental/041025PA_experimental_part03.mp4
18671	553	42	1.5	115.0	129.0	110.4	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/10Apr25/Experimental/041025PA_experimental_part03.mp4
18667	553	42	1.5	113.0	157.0	168.8	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/10Apr25/Experimental/041025PA_experimental_part03.mp4
