frame	cX	cY	area	minI	maxI	meanI	video
50654	915	86	41.0	114.0	179.0	249.79629629629628	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/12Apr25/041225PA_control/041225PA_control_part05.mp4
50656	915	87	34.5	113.0	179.0	251.5744680851064	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/12Apr25/041225PA_control/041225PA_control_part05.mp4
50664	915	89	7.5	116.0	178.0	238.5	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/12Apr25/041225PA_control/041225PA_control_part05.mp4
50663	915	89	9.5	117.0	179.0	245.94117647058823	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/12Apr25/041225PA_control/041225PA_control_part05.mp4
50665	915	89	5.5	116.0	169.0	249.27272727272728	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/12Apr25/041225PA_control/041225PA_control_part05.mp4
50660	915	88	22.5	112.0	178.0	246.85294117647058	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/12Apr25/041225PA_control/041225PA_control_part05.mp4
50662	915	89	18.5	115.0	179.0	251.68965517241378	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/12Apr25/041225PA_control/041225PA_control_part05.mp4
50657	915	87	34.0	111.0	179.0	248.3478260869565	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/12Apr25/041225PA_control/041225PA_control_part05.mp4
50661	915	88	18.5	114.0	179.0	251.51724137931035	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/12Apr25/041225PA_control/041225PA_control_part05.mp4
50659	915	87	23.0	112.0	178.0	247.66666666666669	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/12Apr25/041225PA_control/041225PA_control_part05.mp4
50668	914	90	2.5	128.0	177.0	239.28571428571428	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/12Apr25/041225PA_control/041225PA_control_part05.mp4
50666	914	90	1.5	124.0	171.0	254.66666666666666	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/12Apr25/041225PA_control/041225PA_control_part05.mp4
50667	914	90	2.5	128.0	177.0	239.28571428571428	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/12Apr25/041225PA_control/041225PA_control_part05.mp4
51169	888	177	44.5	119.0	179.0	248.24137931034483	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/12Apr25/041225PA_control/041225PA_control_part05.mp4
51172	889	176	63.5	111.0	179.0	244.679012345679	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/12Apr25/041225PA_control/041225PA_control_part05.mp4
51168	887	176	22.0	112.0	179.0	249.20588235294116	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/12Apr25/041225PA_control/041225PA_control_part05.mp4
51170	889	177	56.5	114.0	179.0	246.5211267605634	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/12Apr25/041225PA_control/041225PA_control_part05.mp4
