frame	cX	cY	area	minI	maxI	meanI	video
35231	2462	90	22.5	153.0	211.0	178.125	/Users/oakley/Downloads/out_11.mp4
35232	743	157	23.5	0.0	192.0	164.8235294117647	/Users/oakley/Downloads/out_11.mp4
35952	43	264	22.5	152.0	253.0	191.15789473684208	/Users/oakley/Downloads/out_11.mp4
35950	53	263	30.5	152.0	250.0	191.88372093023256	/Users/oakley/Downloads/out_11.mp4
35951	53	265	16.5	152.0	222.0	185.8148148148148	/Users/oakley/Downloads/out_11.mp4
35955	18	262	31.5	152.0	240.0	195.66666666666666	/Users/oakley/Downloads/out_11.mp4
35954	27	262	36.0	153.0	225.0	190.88679245283018	/Users/oakley/Downloads/out_11.mp4
35953	34	263	17.5	151.0	195.0	168.6153846153846	/Users/oakley/Downloads/out_11.mp4
35956	11	262	34.5	152.0	255.0	191.44	/Users/oakley/Downloads/out_11.mp4
35957	4	262	31.0	155.0	255.0	199.11363636363637	/Users/oakley/Downloads/out_11.mp4
36745	1604	216	20.5	151.0	214.0	174.19354838709677	/Users/oakley/Downloads/out_11.mp4
36746	1603	216	34.0	151.0	255.0	194.36170212765958	/Users/oakley/Downloads/out_11.mp4
36746	3372	249	18.5	154.0	232.0	193.9310344827586	/Users/oakley/Downloads/out_11.mp4
36883	37	20	24.0	155.0	255.0	200.20588235294116	/Users/oakley/Downloads/out_11.mp4
36884	36	20	16.0	157.0	252.0	186.14814814814812	/Users/oakley/Downloads/out_11.mp4
36937	3083	119	17.0	152.0	255.0	207.68	/Users/oakley/Downloads/out_11.mp4
39060	2135	139	18.5	154.0	193.0	167.8235294117647	/Users/oakley/Downloads/out_11.mp4
39066	407	236	17.0	153.0	188.0	169.46153846153848	/Users/oakley/Downloads/out_11.mp4
39068	2101	132	36.0	151.0	255.0	195.77551020408163	/Users/oakley/Downloads/out_11.mp4
39067	2106	133	31.0	151.0	243.0	188.4	/Users/oakley/Downloads/out_11.mp4
39070	2092	129	36.0	151.0	255.0	196.16666666666666	/Users/oakley/Downloads/out_11.mp4
39072	2080	127	36.0	152.0	246.0	192.18367346938774	/Users/oakley/Downloads/out_11.mp4
39072	379	233	25.0	151.0	254.0	179.45945945945948	/Users/oakley/Downloads/out_11.mp4
39073	2076	125	20.5	153.0	182.0	167.2	/Users/oakley/Downloads/out_11.mp4
39073	376	232	27.5	151.0	243.0	177.43589743589743	/Users/oakley/Downloads/out_11.mp4
39075	2068	123	34.5	152.0	221.0	184.82978723404256	/Users/oakley/Downloads/out_11.mp4
39075	365	231	23.5	151.0	237.0	186.88235294117646	/Users/oakley/Downloads/out_11.mp4
39074	2071	124	38.0	151.0	249.0	194.92156862745097	/Users/oakley/Downloads/out_11.mp4
39074	371	231	23.5	151.0	242.0	181.2941176470588	/Users/oakley/Downloads/out_11.mp4
39077	2057	120	27.0	155.0	255.0	192.78048780487805	/Users/oakley/Downloads/out_11.mp4
39077	356	230	27.0	151.0	255.0	189.15	/Users/oakley/Downloads/out_11.mp4
39076	2063	121	45.0	151.0	247.0	192.41935483870967	/Users/oakley/Downloads/out_11.mp4
39076	361	230	23.5	151.0	242.0	184.97142857142856	/Users/oakley/Downloads/out_11.mp4
39079	2050	118	26.0	153.0	237.0	196.8918918918919	/Users/oakley/Downloads/out_11.mp4
39079	349	228	33.0	151.0	229.0	180.31914893617022	/Users/oakley/Downloads/out_11.mp4
39078	2052	119	30.0	152.0	237.0	197.09302325581396	/Users/oakley/Downloads/out_11.mp4
39078	354	229	17.0	152.0	219.0	181.96153846153848	/Users/oakley/Downloads/out_11.mp4
39081	2039	115	37.5	151.0	211.0	181.26	/Users/oakley/Downloads/out_11.mp4
39081	341	226	29.5	151.0	255.0	196.88095238095238	/Users/oakley/Downloads/out_11.mp4
39080	2045	117	46.0	151.0	255.0	194.06557377049182	/Users/oakley/Downloads/out_11.mp4
39080	345	227	20.5	154.0	255.0	200.38709677419354	/Users/oakley/Downloads/out_11.mp4
39083	2033	114	40.0	151.0	251.0	195.5	/Users/oakley/Downloads/out_11.mp4
39083	331	224	35.0	151.0	255.0	195.66	/Users/oakley/Downloads/out_11.mp4
39082	2037	114	35.5	153.0	232.0	187.72340425531914	/Users/oakley/Downloads/out_11.mp4
39082	336	224	35.5	151.0	255.0	194.56	/Users/oakley/Downloads/out_11.mp4
39085	2027	112	34.0	153.0	252.0	197.5744680851064	/Users/oakley/Downloads/out_11.mp4
39085	324	221	23.0	151.0	255.0	190.1315789473684	/Users/oakley/Downloads/out_11.mp4
39084	2030	113	43.0	151.0	249.0	194.91071428571428	/Users/oakley/Downloads/out_11.mp4
39084	328	224	19.5	152.0	252.0	193.0625	/Users/oakley/Downloads/out_11.mp4
39087	2022	110	15.5	151.0	186.0	165.5	/Users/oakley/Downloads/out_11.mp4
39087	321	222	15.5	152.0	252.0	188.52	/Users/oakley/Downloads/out_11.mp4
39086	2024	110	35.0	152.0	249.0	195.9375	/Users/oakley/Downloads/out_11.mp4
